sample_idx,mode,architecture,model_id,xai_method,layer,true_label,pred_label,target_label,has_classifier,corr_pca_xai,soft_iou_pca_xai,lsas
516,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.011528422124683857,0.40556013584136963,0.19701585685834289
517,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.10367441177368164,0.5378602147102356,0.3207673132419586
518,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.6337219476699829,0.2775300145149231,0.455625981092453
519,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.6580628156661987,0.4116249978542328,0.5348439067602158
520,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.42107588052749634,0.5063712000846863,0.4637235403060913
521,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.26968035101890564,0.5480987429618835,0.4088895469903946
522,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.2732985019683838,0.4908747971057892,0.1087881475687027
523,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.34583815932273865,0.3065645396709442,0.32620134949684143
524,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.37041139602661133,0.56330806016922,0.09644833207130432
525,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.3791985809803009,0.4135649502277374,0.39638176560401917
526,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.3692469298839569,0.4433803856372833,0.03706672787666321
527,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.12146434932947159,0.40257835388183594,0.26202135160565376
528,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.12121029943227768,0.3497133255004883,0.1142515130341053
529,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.11548905819654465,0.3260168433189392,0.22075295075774193
530,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.3331648111343384,0.4746898412704468,0.4039273262023926
531,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.06729348748922348,0.5494309663772583,0.3083622269332409
532,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.5882169008255005,0.6029085516929626,0.5955627262592316
533,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.7677268385887146,0.5379053354263306,0.6528160870075226
534,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.034906163811683655,0.4745303988456726,0.25471828132867813
535,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.7027764320373535,0.5560364723205566,0.6294064521789551
536,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.37821057438850403,0.33352532982826233,-0.02234262228012085
537,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.2749805152416229,0.45381444692611694,0.36439748108386993
538,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.09399080276489258,0.42423734068870544,0.16512326896190643
539,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.1604062169790268,0.5338138341903687,0.3471100255846977
540,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.363136351108551,0.4610767066478729,0.04897017776966095
541,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.03892503306269646,0.5201507210731506,0.27953787706792355
542,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.31642451882362366,0.357032835483551,0.33672867715358734
543,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.04277238994836807,0.39476823806762695,0.17599792405962944
544,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.31998905539512634,0.3918330669403076,0.03592200577259064
545,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.06713531911373138,0.5488380193710327,0.30798666924238205
546,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.07606259733438492,0.32986024022102356,0.20296141877770424
547,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,0.41634413599967957,0.4468908905982971,0.43161751329898834
548,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.1743813157081604,0.28176525235176086,0.05369196832180023
549,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,10,-1,-1,False,-0.43717658519744873,0.3947591781616211,-0.02120870351791382
550,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8339741230010986,0.4118853509426117,0.6229297369718552
551,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.686069905757904,0.507452130317688,0.596761018037796
552,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8122715353965759,0.33435505628585815,0.573313295841217
553,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8534049987792969,0.48805296421051025,0.6707289814949036
554,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8751340508460999,0.41779544949531555,0.6464647501707077
555,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7939921617507935,0.4009094834327698,0.5974508225917816
556,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8778907656669617,0.36418259143829346,0.6210366785526276
557,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.48404258489608765,0.2731912136077881,0.37861689925193787
558,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5503828525543213,0.24383902549743652,0.3971109390258789
559,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7778980135917664,0.36016905307769775,0.5690335333347321
560,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.6701604723930359,0.3068437874317169,0.4885021299123764
561,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.38341712951660156,0.15813924372196198,0.27077818661928177
562,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.6063597202301025,0.20905230939388275,0.40770601481199265
563,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5869960188865662,0.17982806265354156,0.38341204077005386
564,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8542281985282898,0.5376442074775696,0.6959362030029297
565,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7391307950019836,0.43414512276649475,0.5866379588842392
566,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8080189228057861,0.37884485721588135,0.5934318900108337
567,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.719571053981781,0.44418951869010925,0.5818802863359451
568,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5326091051101685,0.23769497871398926,0.38515204191207886
569,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.531795084476471,0.3222807049751282,0.42703789472579956
570,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8080780506134033,0.2704216539859772,0.5392498522996902
571,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7765488624572754,0.5331895351409912,0.6548691987991333
572,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.4160189926624298,0.4233757257461548,0.4196973592042923
573,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8491202592849731,0.341062068939209,0.5950911641120911
574,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7833028435707092,0.3736315071582794,0.5784671753644943
575,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7320876121520996,0.4062669277191162,0.5691772699356079
576,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5407052040100098,0.291046142578125,0.4158756732940674
577,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.766697108745575,0.3125841021537781,0.5396406054496765
578,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.69221031665802,0.3795764148235321,0.5358933657407761
579,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7342126965522766,0.466801255941391,0.6005069762468338
580,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.2900450527667999,0.44306468963623047,0.3665548712015152
581,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7876089215278625,0.3410293459892273,0.5643191337585449
582,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.36322808265686035,0.3283769488334656,0.34580251574516296
583,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7664867043495178,0.3553706407546997,0.5609286725521088
584,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,-0.08617657423019409,0.11011175811290741,0.011967591941356659
585,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7970702052116394,0.35618430376052856,0.576627254486084
586,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7240932583808899,0.3482853174209595,0.5361892879009247
587,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.07171406596899033,0.22890573740005493,0.15030990168452263
588,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.6189810037612915,0.4385262727737427,0.5287536382675171
589,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.6627814769744873,0.36779746413230896,0.5152894705533981
590,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5090996026992798,0.24673445522785187,0.3779170289635658
591,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.05691017583012581,0.13998399674892426,0.09844708628952503
592,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8272607922554016,0.42131999135017395,0.6242903918027878
593,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.7359707355499268,0.44949254393577576,0.5927316397428513
594,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8709980249404907,0.5060058236122131,0.6885019242763519
595,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.5092720985412598,0.3177230656147003,0.41349758207798004
596,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,-0.4730590283870697,0.10311198234558105,-0.18497352302074432
597,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8287193179130554,0.5677286982536316,0.6982240080833435
598,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.6800479888916016,0.41879332065582275,0.5494206547737122
599,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,11,-1,-1,False,0.8065231442451477,0.4226195514202118,0.6145713478326797
600,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7570920586585999,0.38163256645202637,0.5693623125553131
601,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.37641340494155884,0.21479478478431702,0.2956040948629379
602,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,-0.41148436069488525,0.16754606366157532,-0.12196914851665497
603,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.929585874080658,0.42692485451698303,0.6782553642988205
604,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7025123834609985,0.3619662821292877,0.5322393327951431
605,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8188087940216064,0.4024187922477722,0.6106137931346893
606,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8209522366523743,0.35502222180366516,0.5879872292280197
607,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.6484312415122986,0.45797252655029297,0.5532018840312958
608,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.9164653420448303,0.4154270887374878,0.6659462153911591
609,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8980758786201477,0.4261230528354645,0.6620994657278061
610,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.851432740688324,0.4166025221347809,0.6340176314115524
611,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8787816762924194,0.41158023476600647,0.645180955529213
612,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.4099043607711792,0.39359158277511597,0.4017479717731476
613,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.6717162132263184,0.5076733231544495,0.5896947681903839
614,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.4104152023792267,0.32156118750572205,0.36598819494247437
615,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8290069103240967,0.4465429484844208,0.6377749294042587
616,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7940153479576111,0.4312320351600647,0.6126236915588379
617,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.822772204875946,0.35065796971321106,0.5867150872945786
618,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7385294437408447,0.30720311403274536,0.522866278886795
619,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.2802398204803467,0.4174835979938507,0.3488617092370987
620,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,-0.02929328754544258,0.15433713793754578,0.0625219251960516
621,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.6797976493835449,0.4341212213039398,0.5569594353437424
622,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.8488263487815857,0.4746581017971039,0.6617422252893448
623,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,-0.14455294609069824,0.41622450947761536,0.13583578169345856
624,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7537193298339844,0.48803120851516724,0.6208752691745758
625,public_vit_lejepa_inference,hf_okai_lejepa_vitb16,/leonardo_scratch/large/userexternal/apromots/doubleN/cv/hf_models/okai_lejepa_vitb16,last_attention,patch_latent,12,-1,-1,False,0.7817544937133789,0.46685314178466797,0.6243038177490234
